,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
247,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3888888888888889,0.7283950617283951
246,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3888888888888889,0.7283950617283951
533,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3888888888888889,0.7283950617283951
261,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3870967741935484,0.7654320987654321
260,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3870967741935484,0.7654320987654321
638,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38596491228070173,0.5679012345679012
639,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38596491228070173,0.5679012345679012
42,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38461538461538464,0.7037037037037037
43,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38461538461538464,0.7037037037037037
622,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
314,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
315,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
328,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
623,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
170,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
329,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
615,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
614,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
175,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
174,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
171,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
119,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3835616438356164,0.7222222222222222
118,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3835616438356164,0.7222222222222222
469,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38235294117647056,0.7407407407407407
468,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38235294117647056,0.7407407407407407
324,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38235294117647056,0.7407407407407407
325,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38235294117647056,0.7407407407407407
478,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38095238095238093,0.7592592592592593
356,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.38095238095238093,0.7592592592592593
357,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38095238095238093,0.7592592592592593
479,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.38095238095238093,0.7592592592592593
323,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.379746835443038,0.6975308641975309
26,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.379746835443038,0.6975308641975309
27,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.379746835443038,0.6975308641975309
32,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.379746835443038,0.6975308641975309
322,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.379746835443038,0.6975308641975309
108,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.379746835443038,0.6975308641975309
33,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.379746835443038,0.6975308641975309
109,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.379746835443038,0.6975308641975309
243,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3783783783783784,0.7160493827160493
104,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3783783783783784,0.7160493827160493
399,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3783783783783784,0.7160493827160493
398,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3783783783783784,0.7160493827160493
242,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3783783783783784,0.7160493827160493
105,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3783783783783784,0.7160493827160493
467,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.37681159420289856,0.7345679012345679
466,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.37681159420289856,0.7345679012345679
120,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.37623762376237624,0.6111111111111112
121,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.37623762376237624,0.6111111111111112
39,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.375,0.691358024691358
38,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.375,0.691358024691358
35,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.375,0.691358024691358
34,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.375,0.691358024691358
317,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.37333333333333335,0.7098765432098766
316,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.001,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.37333333333333335,0.7098765432098766
210,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.37209302325581395,0.6666666666666666
211,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.37209302325581395,0.6666666666666666
456,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.37142857142857144,0.7283950617283951
457,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.37142857142857144,0.7283950617283951
458,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.36923076923076925,0.7469135802469136
459,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.001,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.36923076923076925,0.7469135802469136
111,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3684210526315789,0.7037037037037037
251,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3684210526315789,0.7037037037037037
110,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3684210526315789,0.7037037037037037
250,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.001,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3684210526315789,0.7037037037037037
195,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.36486486486486486,0.41975308641975306
194,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.36486486486486486,0.41975308641975306
37,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.36363636363636365,0.6975308641975309
97,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.36363636363636365,0.6975308641975309
96,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.36363636363636365,0.6975308641975309
36,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.36363636363636365,0.6975308641975309
25,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3614457831325301,0.6728395061728395
24,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3614457831325301,0.6728395061728395
141,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.36065573770491804,0.5185185185185185
140,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.36065573770491804,0.5185185185185185
113,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.358974358974359,0.691358024691358
41,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.358974358974359,0.691358024691358
40,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.358974358974359,0.691358024691358
112,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.358974358974359,0.691358024691358
344,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3584905660377358,0.5802469135802469
345,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3584905660377358,0.5802469135802469
54,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.35555555555555557,0.6419753086419753
55,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.35555555555555557,0.6419753086419753
102,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.35443037974683544,0.6851851851851852
103,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.35443037974683544,0.6851851851851852
66,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3516483516483517,0.6358024691358025
67,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3516483516483517,0.6358024691358025
545,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.35135135135135137,0.7037037037037037
544,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.001,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.35135135135135137,0.7037037037037037
117,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.35,0.6790123456790124
116,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.001,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.35,0.6790123456790124
197,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.34146341463414637,0.8333333333333334
196,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.34146341463414637,0.8333333333333334
634,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.34108527131782945,0.47530864197530864
635,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.34108527131782945,0.47530864197530864
138,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3352601156069364,0.29012345679012347
139,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3352601156069364,0.29012345679012347
213,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.32558139534883723,0.8209876543209876
212,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.32558139534883723,0.8209876543209876
202,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.32,0.37037037037037035
203,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.32,0.37037037037037035
494,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.31521739130434784,0.2222222222222222
495,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.31521739130434784,0.2222222222222222
353,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3146067415730337,0.24691358024691357
352,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3146067415730337,0.24691358024691357
270,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
267,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
132,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
272,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
271,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
266,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
133,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
215,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
273,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
429,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
428,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
214,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
483,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
343,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
342,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
482,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
278,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
279,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
284,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
285,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
286,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.3036649214659686,0.17901234567901234
287,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.3036649214659686,0.17901234567901234
351,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.2978723404255319,0.18518518518518517
350,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.2978723404255319,0.18518518518518517
415,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.29411764705882354,0.7037037037037037
414,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.29411764705882354,0.7037037037037037
426,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.22857142857142856,0.8333333333333334
427,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.22857142857142856,0.8333333333333334
