,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
12,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
372,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
353,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
444,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
469,<function selu at 0x7f0851e9d800>,128,0.4,0.001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
300,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
84,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
163,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
156,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
91,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
433,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
228,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
113,<function selu at 0x7f0851e9d800>,256,0.2,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
288,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770700636942675,0.95593635250918
398,<function selu at 0x7f0851e9d800>,128,0.2,0.001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
470,<function selu at 0x7f0851e9d800>,128,0.4,0.001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
401,<function selu at 0x7f0851e9d800>,128,0.2,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
513,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
321,<function selu at 0x7f0851e9d800>,128,0.0,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
233,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
326,<function selu at 0x7f0851e9d800>,128,0.0,0.001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
542,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
225,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9770408163265306,0.95593635250918
354,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9768315591734502,0.9547123623011016
281,<function selu at 0x7f0851e9d800>,256,0.6,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9766561514195583,0.9547123623011016
409,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9765970904490828,0.9547123623011016
356,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9765674477517416,0.9547123623011016
249,<function selu at 0x7f0851e9d800>,256,0.6,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9765674477517416,0.9547123623011016
315,<function selu at 0x7f0851e9d800>,128,0.0,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9765377298668357,0.9547123623011016
75,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9765377298668357,0.9547123623011016
306,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9765079365079365,0.9547123623011016
162,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
187,<function selu at 0x7f0851e9d800>,256,0.4,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
307,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
547,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
403,<function selu at 0x7f0851e9d800>,128,0.2,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
425,<function selu at 0x7f0851e9d800>,128,0.2,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
98,<function selu at 0x7f0851e9d800>,256,0.2,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
107,<function selu at 0x7f0851e9d800>,256,0.2,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764780673871583,0.9547123623011016
34,<function selu at 0x7f0851e9d800>,256,0.0,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764481222151495,0.9547123623011016
451,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764481222151495,0.9547123623011016
452,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764481222151495,0.9547123623011016
257,<function selu at 0x7f0851e9d800>,256,0.6,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
92,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
397,<function selu at 0x7f0851e9d800>,128,0.2,0.001,400,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
296,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
164,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
465,<function selu at 0x7f0851e9d800>,128,0.4,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
537,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
8,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
20,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9764181007010835,0.9547123623011016
459,<function selu at 0x7f0851e9d800>,128,0.4,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9758883248730964,0.9534883720930233
386,<function selu at 0x7f0851e9d800>,128,0.2,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9758883248730964,0.9534883720930233
475,<function selu at 0x7f0851e9d800>,128,0.4,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9758883248730964,0.9534883720930233
10,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9758883248730964,0.9534883720930233
443,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9758576874205845,0.9534883720930233
299,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9758576874205845,0.9534883720930233
352,<function selu at 0x7f0851e9d800>,128,0.0,1e-05,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9758269720101781,0.9534883720930233
240,<function selu at 0x7f0851e9d800>,256,0.6,0.001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9758269720101781,0.9534883720930233
528,<function selu at 0x7f0851e9d800>,128,0.6,0.001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9758269720101781,0.9534883720930233
473,<function selu at 0x7f0851e9d800>,128,0.4,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9758269720101781,0.9534883720930233
458,<function selu at 0x7f0851e9d800>,128,0.4,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9758269720101781,0.9534883720930233
115,<function selu at 0x7f0851e9d800>,256,0.2,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9758269720101781,0.9534883720930233
333,<function selu at 0x7f0851e9d800>,128,0.0,0.001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
371,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
546,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
308,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
524,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
380,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
456,<function selu at 0x7f0851e9d800>,128,0.4,0.001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.975796178343949,0.9534883720930233
478,<function selu at 0x7f0851e9d800>,128,0.4,0.001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
88,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
464,<function selu at 0x7f0851e9d800>,128,0.4,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
334,<function selu at 0x7f0851e9d800>,128,0.0,0.001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
368,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
16,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
448,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
236,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,600,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
550,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
440,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
81,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
516,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,400,"[7500, 2500]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
152,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
153,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
406,<function selu at 0x7f0851e9d800>,128,0.2,0.001,600,[5000],<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757653061224489,0.9534883720930233
544,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9757343550446999,0.9534883720930233
361,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9757343550446999,0.9534883720930233
521,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9757343550446999,0.9534883720930233
27,<function selu at 0x7f0851e9d800>,256,0.0,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9753943217665615,0.9522643818849449
538,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9753632343651295,0.9522643818849449
297,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9752066115702479,0.9522643818849449
379,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751750477402928,0.9522643818849449
536,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9751434034416826,0.9522643818849449
117,<function selu at 0x7f0851e9d800>,256,0.2,0.001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751434034416826,0.9522643818849449
17,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751434034416826,0.9522643818849449
289,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751434034416826,0.9522643818849449
171,<function selu at 0x7f0851e9d800>,256,0.4,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751434034416826,0.9522643818849449
305,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751434034416826,0.9522643818849449
327,<function selu at 0x7f0851e9d800>,128,0.0,0.001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
471,<function selu at 0x7f0851e9d800>,128,0.4,0.001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
453,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
381,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
248,<function selu at 0x7f0851e9d800>,256,0.6,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
224,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
232,<function selu at 0x7f0851e9d800>,256,0.6,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
543,<function selu at 0x7f0851e9d800>,128,0.6,0.001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
89,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
80,<function selu at 0x7f0851e9d800>,256,0.2,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
399,<function selu at 0x7f0851e9d800>,128,0.2,0.001,400,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
525,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
309,<function selu at 0x7f0851e9d800>,128,0.0,0.0001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9751116783663051,0.9522643818849449
441,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9750798722044729,0.9522643818849449
402,<function selu at 0x7f0851e9d800>,128,0.2,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9750798722044729,0.9522643818849449
545,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9750479846449136,0.9522643818849449
530,<function selu at 0x7f0851e9d800>,128,0.6,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9746514575411914,0.9510403916768666
329,<function selu at 0x7f0851e9d800>,128,0.0,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9745547073791349,0.9510403916768666
43,<function selu at 0x7f0851e9d800>,256,0.0,0.001,600,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9745547073791349,0.9510403916768666
394,<function selu at 0x7f0851e9d800>,128,0.2,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9745547073791349,0.9510403916768666
178,<function selu at 0x7f0851e9d800>,256,0.4,0.001,400,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9745222929936306,0.9510403916768666
512,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9744897959183674,0.9510403916768666
185,<function selu at 0x7f0851e9d800>,256,0.4,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744897959183674,0.9510403916768666
472,<function selu at 0x7f0851e9d800>,128,0.4,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
256,<function selu at 0x7f0851e9d800>,256,0.6,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
160,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
9,<function selu at 0x7f0851e9d800>,256,0.0,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
335,<function selu at 0x7f0851e9d800>,128,0.0,0.001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
479,<function selu at 0x7f0851e9d800>,128,0.4,0.001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
477,<function selu at 0x7f0851e9d800>,128,0.4,0.001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
407,<function selu at 0x7f0851e9d800>,128,0.2,0.001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
377,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
551,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,[5000],<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
549,<function selu at 0x7f0851e9d800>,128,0.6,0.001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744572158365262,0.9510403916768666
161,<function selu at 0x7f0851e9d800>,256,0.4,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744245524296675,0.9510403916768666
